customer_id,avg_spend,visit_count,membership_month,age_group,membership_type,revisit
1098,11829.0,6.0,8.0,20대,일반,재방문
1099,7005.0,5.0,9.0,40대,실버,재방문
1100,11531.0,7.0,3.0,50대이상,일반,재방문
1101,7609.0,4.0,14.0,30대,일반,재방문
1102,9191.0,4.0,10.0,30대,일반,재방문
1103,9954.0,1.0,18.0,30대,일반,재방문
1104,6653.0,7.0,16.0,50대이상,골드,재방문
1105,9275.0,5.0,9.0,20대,골드,재방문
1106,7017.0,6.0,12.0,20대,일반,재방문
1107,5110.0,4.0,2.0,20대,실버,재방문
1108,8984.0,7.0,11.0,40대,일반,재방문
1109,6790.0,11.0,14.0,50대이상,일반,재방문
1110,9773.0,3.0,12.0,30대,골드,재방문
1111,8042.0,3.0,13.0,20대,일반,재방문
1112,12654.0,8.0,8.0,30대,일반,재방문
1113,2749.0,5.0,12.0,50대이상,실버,재방문
1114,6744.0,5.0,11.0,40대,일반,재방문
1115,6080.0,3.0,7.0,40대,골드,재방문
1116,8495.0,7.0,2.0,50대이상,일반,비재방문
1117,6911.0,5.0,6.0,20대,골드,재방문
1118,3248.0,3.0,22.0,40대,골드,재방문
1119,8446.0,3.0,0.0,40대,일반,재방문
1120,14654.0,4.0,17.0,30대,일반,재방문
1121,8727.0,7.0,5.0,30대,일반,재방문
1122,10172.0,3.0,4.0,30대,골드,비재방문
1123,6477.0,4.0,16.0,50대이상,일반,재방문
1124,11454.0,7.0,9.0,20대,일반,재방문
1125,6856.0,3.0,10.0,40대,일반,재방문
1126,10046.0,7.0,13.0,40대,일반,재방문
1127,6966.0,5.0,7.0,50대이상,골드,재방문
1128,11710.0,3.0,5.0,50대이상,실버,재방문
1129,3370.0,4.0,10.0,20대,실버,재방문
1130,11273.0,4.0,4.0,30대,일반,재방문
1131,7245.0,6.0,3.0,30대,일반,재방문
1132,8437.0,8.0,11.0,30대,일반,재방문
1133,10420.0,3.0,3.0,30대,일반,비재방문
1134,7872.0,8.0,11.0,40대,일반,재방문
1135,9186.0,4.0,18.0,20대,일반,재방문
1136,6803.0,3.0,6.0,30대,일반,재방문
1137,9512.0,3.0,4.0,20대,일반,재방문
1138,6333.0,4.0,21.0,40대,골드,재방문
1139,10575.0,0.0,7.0,40대,일반,재방문
1140,4982.0,3.0,20.0,30대,실버,재방문
1141,4222.0,4.0,0.0,50대이상,일반,재방문
1142,5290.0,6.0,9.0,30대,실버,재방문
1143,9556.0,3.0,20.0,30대,일반,재방문
1144,9388.0,7.0,-0.0,50대이상,실버,재방문
1145,6755.0,0.0,16.0,30대,일반,재방문
1146,2130.0,4.0,17.0,20대,골드,재방문
1147,10548.0,3.0,3.0,30대,골드,비재방문
1148,5143.0,7.0,7.0,30대,일반,재방문
1149,10260.0,4.0,4.0,50대이상,일반,재방문
1150,10690.0,7.0,5.0,20대,일반,재방문
1151,8201.0,2.0,14.0,30대,골드,재방문
1152,11077.0,6.0,11.0,50대이상,일반,재방문
1153,10813.0,9.0,10.0,40대,골드,재방문
1154,5800.0,9.0,8.0,30대,일반,재방문
1155,9156.0,4.0,11.0,40대,일반,재방문
1156,11053.0,4.0,5.0,20대,일반,재방문
1157,8474.0,2.0,11.0,20대,골드,비재방문
1158,10254.0,7.0,5.0,40대,일반,재방문
1159,4996.0,3.0,7.0,50대이상,일반,재방문
1160,8141.0,6.0,14.0,40대,골드,재방문
1161,6825.0,0.0,7.0,20대,실버,재방문
1162,12408.0,7.0,16.0,40대,일반,재방문
1163,8724.0,1.0,8.0,50대이상,일반,재방문
1164,6256.0,6.0,17.0,20대,골드,재방문
1165,5421.0,4.0,14.0,30대,실버,재방문
1166,11868.0,7.0,4.0,20대,일반,재방문
1167,3129.0,2.0,22.0,30대,일반,재방문
1168,10404.0,4.0,9.0,30대,실버,재방문
1169,5653.0,8.0,5.0,30대,일반,재방문
1170,9968.0,9.0,17.0,40대,골드,재방문
1171,5291.0,8.0,19.0,20대,일반,재방문
1172,6341.0,4.0,5.0,40대,골드,비재방문
1173,10834.0,4.0,13.0,30대,골드,재방문
1174,7206.0,6.0,16.0,30대,실버,재방문
1175,7655.0,7.0,8.0,40대,일반,재방문
1176,7483.0,6.0,22.0,30대,일반,재방문
1177,8891.0,6.0,0.0,40대,일반,재방문
1178,7645.0,7.0,3.0,40대,일반,재방문
1179,7537.0,3.0,1.0,50대이상,일반,재방문
1180,7883.0,6.0,19.0,20대,일반,재방문
1181,4222.0,4.0,10.0,20대,골드,재방문
1182,4209.0,5.0,4.0,20대,실버,비재방문
1183,10084.0,3.0,23.0,,실버,재방문
1184,8327.0,6.0,13.0,40대,일반,재방문
1185,4354.0,9.0,16.0,30대,실버,재방문
1186,8555.0,8.0,11.0,50대이상,일반,재방문
1187,7893.0,9.0,8.0,30대,실버,재방문
1188,11107.0,7.0,12.0,30대,실버,재방문
1189,5497.0,6.0,8.0,30대,일반,재방문
1190,7355.0,-0.0,8.0,,실버,재방문
1191,11276.0,4.0,19.0,30대,일반,재방문
1192,8600.0,6.0,5.0,30대,골드,재방문
1193,7934.0,3.0,2.0,40대,실버,재방문
1194,10437.0,5.0,16.0,20대,일반,재방문
1195,7601.0,6.0,11.0,30대,실버,비재방문
1196,4536.0,10.0,17.0,20대,일반,재방문
1197,8010.0,5.0,18.0,50대이상,일반,재방문
1198,5998.0,4.0,12.0,40대,일반,재방문
1199,7813.0,4.0,7.0,30대,일반,재방문
1200,8874.0,2.0,4.0,30대,실버,재방문
